player_id,full_name,merge_name,position,team,team_abbr,team_logo_espn,team_league_logo,sleeper_id,headshot_url
6659,Craig Reynolds,craireynol,RB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6659,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikblnb0nei2obulcwekt"
6895,Quintez Cephus,quincephus,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6895,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzgkdl4kf200rcr5pdl2"
6395,Trinity Benson,trinbenson,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6395,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agi8np3ppukwwjbrw9qk"
4171,Josh Reynolds,joshreynol,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4171,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khqejrdwhxxjzvbco3nv"
3634,Kalif Raymond,kaliraymon,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3634,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbqpvuoxh80zjvgao9ww"
4951,Dj Chark,djchark,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4951,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbngdzf66ssvjgbjd9oz"
8041,Shane Zylstra,shanzylstr,TE,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8041,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wnpvpyefzoozhiih8rwo"
8170,James Mitchell,jamemitche,TE,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8170,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/clnj6alb8tmjjbhdbqcb"
3894,Garrett Griffin,garrgriffi,TE,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3894,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ss70hidq9xcteze3rdeg"
7599,Jermar Jefferson,jermjeffer,RB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7599,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkzaj56j3j3zu5zycjjo"
8921,Maurice Alexander,mauralexan,WR,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8921,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png
5131,Justin Jackson,justjackso,RB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,5131,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7pvb1trbn9rtttlw7df"
3163,Jared Goff,jaregoff,QB,DET,DET,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3163,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy"
4981,Calvin Ridley,calvridley,WR,JAX,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4981,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nrjs4cm8bpr9v9ktiqe2"
4198,Jamal Agnew,jamaagnew,WR,JAX,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4198,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6fwq2c4wdtn1nz8vrd3"
7523,Trevor Lawrence,trevlawren,QB,JAX,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7523,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nel2x2crpaasltsb6vwj"
1067,Marvin Jones,marvjones,WR,JAX,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,1067,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjvmodkuzq2euwtr7o85"
7543,Travis Etienne,travetienn,RB,JAX,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7543,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d8xhoicgjybtyvttcxhu"
